"","site_code","year","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"14","sub03_811",2012,8.82466766436895,9.85387058258057,3.10041235880978,680.766569712176,24.5828659057617,-7.19958572387695,31.7824516296387,15.5927912394206,3.90995199680328,16.8933297475179,0.158079814910889,85.4562291145325,13.3543258666992,1.48352003097534,5.77786699214852,32.9412498474121,7.55109415054321,31.8577297210693,25.7249040603638
"15","sub03_835",2005,8.6168557882309,9.73295605977376,3.3817331588758,678.709258037949,23.9813842773438,-4.79958572387695,28.7809700012207,0.0606240113576253,9.70455884933472,16.4350364685059,0.0606240113576253,76.169958114624,9.4528434753418,3.60053405761719,3.13205889572449,21.7088375091553,13.8337333679199,19.3217002868652,21.7088375091553
"16","sub03_835",2011,9.37930512875318,10.4916376342376,4.08251897750075,622.737514541901,23.4828659057617,-2.21606578826904,25.6989316940308,16.5152870178223,9.78949732780456,16.5152870178223,1.78841950098674,71.0513416290283,14.9242492675781,0.2,7.95458960382854,30.8914894104004,4.43307991027832,30.8914894104004,26.5101722717285
"17","sub03_835",2012,8.82466766436895,9.85387058258057,3.10041235880978,680.766569712176,24.5828659057617,-7.19958572387695,31.7824516296387,15.5927912394206,3.90995199680328,16.8933297475179,0.158079814910889,85.4562291145325,13.3543258666992,1.48352003097534,5.77786699214852,32.9412498474121,7.55109415054321,31.8577297210693,25.7249040603638
"18","sub03_885",2005,8.6168557882309,9.73295605977376,3.3817331588758,678.709258037949,23.9813842773438,-4.79958572387695,28.7809700012207,0.0606240113576253,9.70455884933472,16.4350364685059,0.0606240113576253,76.169958114624,9.4528434753418,3.60053405761719,3.13205889572449,21.7088375091553,13.8337333679199,19.3217002868652,21.7088375091553
"19","sub03_885",2011,9.37930512875318,10.4916376342376,4.08251897750075,622.737514541901,23.4828659057617,-2.21606578826904,25.6989316940308,16.5152870178223,9.78949732780456,16.5152870178223,1.78841950098674,71.0513416290283,14.9242492675781,0.2,7.95458960382854,30.8914894104004,4.43307991027832,30.8914894104004,26.5101722717285
"20","sub03_885",2012,8.82466766436895,9.85387058258057,3.10041235880978,680.766569712176,24.5828659057617,-7.19958572387695,31.7824516296387,15.5927912394206,3.90995199680328,16.8933297475179,0.158079814910889,85.4562291145325,13.3543258666992,1.48352003097534,5.77786699214852,32.9412498474121,7.55109415054321,31.8577297210693,25.7249040603638
"21","sub03_980",2005,8.55265471935272,9.63112316131592,3.37127100867687,679.287509275946,23.7881713867188,-4.78005447387695,28.5682258605957,0.00348588625590006,9.67212387720744,16.3843203226725,0.00348588625590006,77.087890625,9.37950820922851,3.62971115112305,3.07174697075692,22.2187026977539,14.0167728424072,19.6900936126709,22.2187026977539
"22","sub03_476",2005,8.94959237178167,9.99162701765696,3.4591182600394,678.223146780174,24.4412536621094,-4.44364204406738,28.8848957061768,8.60799784660339,9.97935263315837,16.8003775278727,0.410641479492187,75.8771606445312,9.61343383789062,3.44480781555176,3.40710307992479,21.8445560455322,13.3912864685059,19.0212421417236,21.6200759887695
"23","sub03_465",2005,8.94959237178167,9.99162701765696,3.4591182600394,678.223146780174,24.4412536621094,-4.44364204406738,28.8848957061768,8.60799784660339,9.97935263315837,16.8003775278727,0.410641479492187,75.8771606445312,9.61343383789062,3.44480781555176,3.40710307992479,21.8445560455322,13.3912864685059,19.0212421417236,21.6200759887695
"24","sub03_332",2005,8.94959237178167,9.99162701765696,3.4591182600394,678.223146780174,24.4412536621094,-4.44364204406738,28.8848957061768,8.60799784660339,9.97935263315837,16.8003775278727,0.410641479492187,75.8771606445312,9.61343383789062,3.44480781555176,3.40710307992479,21.8445560455322,13.3912864685059,19.0212421417236,21.6200759887695
"25","sub03_494",2005,8.94959237178167,9.99162701765696,3.4591182600394,678.223146780174,24.4412536621094,-4.44364204406738,28.8848957061768,8.60799784660339,9.97935263315837,16.8003775278727,0.410641479492187,75.8771606445312,9.61343383789062,3.44480781555176,3.40710307992479,21.8445560455322,13.3912864685059,19.0212421417236,21.6200759887695
"26","sub03_700",2005,9.03844157854716,9.98645315170288,3.45567425029308,678.572118861035,24.596907043457,-4.30180397033691,28.8987110137939,8.71227804819743,10.0468258221944,16.8960679372152,0.498594506581624,75.7240581512451,9.50625610351562,3.39906234741211,3.44465128588532,21.8098636627197,13.4014747619629,19.0039581298828,21.5087615966797
"27","sub03_700",2006,9.50219698746999,9.79227593739827,2.82208624490095,754.611574830858,29.4969085693359,-5.20180397033691,34.6987125396729,7.69812208811442,2.9987234433492,17.9792882283529,-0.134910599390666,80.1920551300049,13.588801574707,1.70077304840088,5.14377549339531,28.9925022125244,13.2056692123413,19.387441444397,19.1055047988892
"28","sub03_529",2005,9.03844157854716,9.98645315170288,3.45567425029308,678.572118861035,24.596907043457,-4.30180397033691,28.8987110137939,8.71227804819743,10.0468258221944,16.8960679372152,0.498594506581624,75.7240581512451,9.50625610351562,3.39906234741211,3.44465128588532,21.8098636627197,13.4014747619629,19.0039581298828,21.5087615966797
"29","sub02_761",2005,9.29037948648135,9.92997634808222,3.43622825499377,683.220465903805,24.7957901000977,-4.10210494995117,28.8978950500488,9.02551282246908,10.2956708272298,17.1758636474609,0.664470648765564,73.6061019897461,9.68747253417969,3.4871997833252,3.46997765803132,21.2363990783691,13.1214935302734,18.507873916626,20.7403354644775
"30","sub01_985",2005,9.73205811182658,9.63674163818359,3.34800894301219,694.333296082409,25.1374755859375,-3.64602470397949,28.783500289917,13.5603582382202,10.753891436259,17.6629328409831,0.939837491512299,74.9881744384766,10.0684211730957,3.81115112304688,3.15390390111511,21.8900394439697,13.8505954742432,19.3532917022705,20.6749160766602
"31","sub14_128",2005,9.52433497831225,9.63902020603418,3.34798094437977,695.434998757633,24.8640075683594,-3.92653923034668,28.7905467987061,0.741592518488566,10.5351841131846,17.478839747111,0.741592518488566,79.300804901123,10.7127998352051,3.42269706726074,3.38732801305238,23.5004081726074,14.0810817718506,20.3734497070312,23.5004081726074
"32","sub14_128",2008,9.89364803433418,9.28044290939967,3.45145775469727,644.674256131137,25.2619338989258,-1.62653923034668,26.8884731292725,13.2011596043905,13.9080446879069,18.2420692443848,2.85076338450114,81.5946743011475,9.94221420288086,2.10414733886719,3.61744237185638,25.8123558044434,12.9466659545898,20.9507911682129,19.6068202972412
"33","sub09_206",2005,10.0341158206264,9.55376174151897,3.32572914496759,699.767633977879,25.4060043334961,-3.32081413269043,28.7268184661865,13.9886312484741,10.9926526387533,18.0134363810221,1.19214675227801,75.8617042541504,10.2108840942383,3.28976402282715,3.26665474521037,22.7253875732422,13.7590557098389,19.7594085693359,21.4591384887695
"34","sub15_139",2005,9.94948780139287,9.54119233290355,3.3056647236043,702.03344137626,25.3297515869141,-3.53340644836426,28.8631580352783,13.9063869476318,10.930238755544,17.9733664194743,1.08764621416728,76.9400939941406,10.3115768432617,3.33528327941895,3.26642517179127,23.0657585144043,13.8158714294434,19.8531276702881,22.0157722473145
"35","sub15_571",2005,9.58049719333649,9.39855488141378,3.27414514186774,700.93698451547,24.8589508056641,-3.84641952514648,28.7053703308105,0.743560441335042,10.6030200163523,17.5821099599202,0.743560441335042,83.0089672088623,10.4267578125,3.81089515686035,3.11441780467205,24.8912246704102,15.1472499847412,20.7276538848877,24.8912246704102
"36","sub17_392",2005,10.2019541705648,9.46374502877394,3.29616673032109,703.950077085833,25.4947784423828,-3.21658782958984,28.7113662719727,14.2177696228027,11.1325419108073,18.2370859781901,1.30191564758619,75.7457946777344,10.0020935058594,3.78585052490234,2.8992651263118,23.0052215576172,14.3169326782227,19.5404907226563,20.2021759033203
"37","sub18_393",2005,10.4757791151603,9.43955422441165,3.32054335619216,701.612628361046,25.6978637695312,-2.72987594604492,28.4277397155762,14.5297814687093,6.29454989433289,18.4987598419189,1.60244089365005,67.0105072021484,9.21386947631836,3.4,2.92898718939671,20.757958984375,12.632356262207,18.1789268493652,15.4903156280518
"38","sub18_559",2005,10.3930301332225,9.49400984769066,3.3214512968676,702.714446348489,25.6817504882812,-2.90216960906982,28.5839200973511,14.4567602793376,6.22683013280233,18.4404551188151,1.51206178019444,68.7289878845215,9.31642990112305,3.41607971191406,2.91223265778462,21.2211196899414,12.9321594238281,18.9343292236328,16.2464199066162
"39","sub18_330",2005,10.4779855594039,9.4113395323356,3.3137729637567,700.327378469012,25.7,-2.70067691802979,28.4006769180298,14.5147617340088,6.31614705721537,18.4674799601237,1.61632821758588,66.885924911499,9.11631011962891,3.4,2.92631351653814,20.5332973480225,12.6277389526367,18.1287544250488,15.4426235198975
"40","sub18_563",2005,10.5145123963555,9.4387759834528,3.33551283161071,698.547140714806,25.6906097412109,-2.60721569061279,28.2978254318237,14.5430164337158,6.32791431744893,18.5101030985514,1.67707379857699,65.2917736053467,9.09377365112305,3.3046947479248,3.03115178767538,20.4031631469727,12.3209518432617,17.919474029541,14.6557476043701
"41","sub18_508",2005,10.5059878389041,9.44190736611684,3.33469225899541,698.680778996739,25.6821746826172,-2.63200435638428,28.3141790390015,14.5378257115682,6.32188321749369,18.5049704233805,1.66891212463379,65.643359375,9.03382797241211,3.31635093688965,2.97784573717816,20.3803592681885,12.3781875610352,17.996361541748,14.9375034332275
"42","sub18_631",2005,10.5059878389041,9.44190736611684,3.33469225899541,698.680778996739,25.6821746826172,-2.63200435638428,28.3141790390015,14.5378257115682,6.32188321749369,18.5049704233805,1.66891212463379,65.643359375,9.03382797241211,3.31635093688965,2.97784573717816,20.3803592681885,12.3781875610352,17.996361541748,14.9375034332275
"43","sub18_783",2005,10.4048398382962,9.4907408302029,3.33008450182558,700.792417989685,25.6682037353516,-2.83179626464844,28.5,14.4455284118652,6.23477760950724,18.4455282847087,1.57198567688465,67.7974754333496,9.14751663208008,3.5,2.82527939226838,20.9953884124756,12.9336463928223,18.6935382843018,15.809969329834
"44","sub07_511",2005,10.5653638323148,9.38548956712087,3.33678550272364,698.051120269303,25.6003387451172,-2.5269998550415,28.1273386001587,14.6106027603149,6.34549988905589,18.5441056569417,1.71761164665222,63.3328935623169,9.01707153320313,3.18666973114014,3.25360537013709,19.7307411193848,11.8136697769165,17.5202323913574,13.3834815979004
"45","sub07_3",2005,10.2698634255367,9.31467159024129,3.28003248747135,701.19913915211,25.4098556518555,-2.98825206756592,28.3981077194214,14.2718214670817,6.1512388865153,18.2528301239014,1.38716105955342,71.5482536315918,9.70659942626953,3.4018928527832,3.01025095426566,21.9011436462402,13.3122776031494,19.7743041992188,16.6197975158691
"46","sub07_374",2005,10.4038878796001,9.36025052915017,3.2979788495194,700.19459080844,25.5656280517578,-2.81615047454834,28.3817785263062,14.4525084813436,6.24495256741842,18.3865871429443,1.52628478904565,66.7647651672363,9.26328048706055,3.3158203125,3.06374620521797,20.3114017486572,12.5935104370117,18.1412456512451,14.7801471710205
"47","sub05_256",2005,9.28174678732951,8.94214057425658,3.19456620270987,695.339924210303,24.0866561889648,-3.90506477355957,27.9917209625244,13.1267718633016,5.36140583356222,17.1621646881104,0.478947989145915,84.6756843566895,11.2000999450684,3.99270935058594,2.91634954865547,24.9984493255615,16.5217227935791,22.1007999420166,22.2817497253418
"48","sub05_205",2005,9.37781096796195,8.992315107584,3.21124151194949,695.896774135958,24.1882278442383,-3.81438446044922,28.0026123046875,13.2346248626709,5.43878815968831,17.2822326660156,0.569628421465556,82.9510101318359,11.0293426513672,3.91291923522949,2.92675714347319,24.7408283233643,16.0666355133057,21.9238315582275,21.3369987487793
"49","sub05_180",2005,9.12355725529293,8.8553299156328,3.18361886331052,694.172081009265,23.8283111572266,-3.98698425292969,27.8152954101562,12.9449935277303,10.2262986818949,17.0113271077474,0.358966223398844,87.0121017456055,11.4979827880859,4.0991325378418,2.91405547605954,25.4560897827148,17.0829689025879,22.456957244873,23.3302322387695
"50","sub05_151",2005,9.12355725529293,8.8553299156328,3.18361886331052,694.172081009265,23.8283111572266,-3.98698425292969,27.8152954101562,12.9449935277303,10.2262986818949,17.0113271077474,0.358966223398844,87.0121017456055,11.4979827880859,4.0991325378418,2.91405547605954,25.4560897827148,17.0829689025879,22.456957244873,23.3302322387695
"51","sub19_105",2005,10.6097873191039,9.46527243057887,3.35459068095128,698.881457834039,25.6996459960938,-2.51623287200928,28.215878868103,14.6522867838542,6.39281013011932,18.6242464701335,1.77596614360809,59.9332660675049,8.28932647705078,3.20260238647461,3.06378587656357,18.9812553405762,11.6052047729492,16.8052047729492,13.1217926025391
"52","sub19_175",2005,10.6097873191039,9.46527243057887,3.35459068095128,698.881457834039,25.6996459960938,-2.51623287200928,28.215878868103,14.6522867838542,6.39281013011932,18.6242464701335,1.77596614360809,59.9332660675049,8.28932647705078,3.20260238647461,3.06378587656357,18.9812553405762,11.6052047729492,16.8052047729492,13.1217926025391
"53","sub19_175",2006,10.9938661426306,9.42154343724251,2.67517026589359,777.892476676237,30.9155242919922,-4.30295715332031,35.2184814453125,9.3772673646609,1.66372467676799,19.7435005187988,1.29786638021469,61.9716466903687,10.7052047729492,1.48672428131104,5.48005412135547,21.0137214660645,9.50555973052979,17.1744218826294,11.9085168838501
"54","sub19_299",2005,10.6505475461483,9.46198143561681,3.36694127063958,697.377194250351,25.6026031494141,-2.5,28.1026031494141,14.6976241429647,3.33058230876923,18.6319427490234,1.81660788059235,60.1849052429199,8.49964752197266,3.28680229187012,3.11944254461444,19.4728992462158,11.5036613464355,16.7289985656738,12.9059116363525
"55","sub19_224",2005,10.6505475461483,9.46198143561681,3.36694127063958,697.377194250351,25.6026031494141,-2.5,28.1026031494141,14.6976241429647,3.33058230876923,18.6319427490234,1.81660788059235,60.1849052429199,8.49964752197266,3.28680229187012,3.11944254461444,19.4728992462158,11.5036613464355,16.7289985656738,12.9059116363525
"56","sub19_279",2005,10.6276350756486,9.47477542161942,3.36986433817915,697.102183162244,25.6158386230469,-2.50035381317139,28.1161924362183,14.6802006403605,3.31120997269948,18.6196812947591,1.81170270442963,60.0797924041748,8.47092361450195,3.20260276794434,3.11739904842298,19.2602893829346,11.5236473083496,16.8848682403564,12.9372379302979
"57","sub19_324",2005,10.6276350756486,9.47477542161942,3.36986433817915,697.102183162244,25.6158386230469,-2.50035381317139,28.1161924362183,14.6802006403605,3.31120997269948,18.6196812947591,1.81170270442963,60.0797924041748,8.47092361450195,3.20260276794434,3.11739904842298,19.2602893829346,11.5236473083496,16.8848682403564,12.9372379302979
"58","sub19_231",2005,10.6276350756486,9.47477542161942,3.36986433817915,697.102183162244,25.6158386230469,-2.50035381317139,28.1161924362183,14.6802006403605,3.31120997269948,18.6196812947591,1.81170270442963,60.0797924041748,8.47092361450195,3.20260276794434,3.11739904842298,19.2602893829346,11.5236473083496,16.8848682403564,12.9372379302979
"59","sub19_256",2005,10.6097873191039,9.46527243057887,3.35459068095128,698.881457834039,25.6996459960938,-2.51623287200928,28.215878868103,14.6522867838542,6.39281013011932,18.6242464701335,1.77596614360809,59.9332660675049,8.28932647705078,3.20260238647461,3.06378587656357,18.9812553405762,11.6052047729492,16.8052047729492,13.1217926025391
"60","sub19_159",2005,10.6097873191039,9.46527243057887,3.35459068095128,698.881457834039,25.6996459960938,-2.51623287200928,28.215878868103,14.6522867838542,6.39281013011932,18.6242464701335,1.77596614360809,59.9332660675049,8.28932647705078,3.20260238647461,3.06378587656357,18.9812553405762,11.6052047729492,16.8052047729492,13.1217926025391
"61","sub19_138",2005,10.6097873191039,9.46527243057887,3.35459068095128,698.881457834039,25.6996459960938,-2.51623287200928,28.215878868103,14.6522867838542,6.39281013011932,18.6242464701335,1.77596614360809,59.9332660675049,8.28932647705078,3.20260238647461,3.06378587656357,18.9812553405762,11.6052047729492,16.8052047729492,13.1217926025391
"62","sub19_138",2006,10.9938661426306,9.42154343724251,2.67517026589359,777.892476676237,30.9155242919922,-4.30295715332031,35.2184814453125,9.3772673646609,1.66372467676799,19.7435005187988,1.29786638021469,61.9716466903687,10.7052047729492,1.48672428131104,5.48005412135547,21.0137214660645,9.50555973052979,17.1744218826294,11.9085168838501
"63","sub19_138",2008,10.7575266530116,9.263155935208,3.4175271930517,650.622933264305,26.2018920898437,-0.902957153320312,27.1048492431641,6.44047934611638,4.08745822906494,19.1602261861165,3.63998636007309,62.616060256958,7.29739761352539,2.20260238647461,2.88353798614918,19.5318473815918,10.3081619262695,16.7760509490967,13.9266426086426
"64","sub19_94",2006,11.0339248657227,9.40894336700439,2.66639337509313,778.966099749644,30.9868011474609,-4.30035285949707,35.287154006958,9.43327452341716,1.68107490539551,19.8073168436686,1.33107490539551,62.4077991485596,10.7739570617676,1.5,5.52765139760774,21.1743099212646,9.50485324859619,17.2734352111816,12.0048532485962
"65","sub19_38",2006,10.9818301826715,9.36555633743604,2.66066941404433,777.294600576633,30.9,-4.3,35.2,9.36599394083023,1.68069922129313,19.7315533955892,1.28192252715429,62.9674144744873,10.8084648132324,1.5,5.54740577329653,21.2081165313721,9.42904663085938,17.8243492126465,11.9154563903809
"66","sub18_724",2006,10.9610011686881,9.35544504523277,2.65760346032176,777.304970160427,30.9018615722656,-4.30070037841797,35.2025619506836,9.34250438610713,1.66361106236776,19.7092876434326,1.26440672477086,63.1237203598022,10.7550308227539,1.49813842773438,5.53358021712754,21.0396141052246,9.61285934448242,18.0505416870117,11.9557315826416
"67","sub18_758",2006,10.9610011686881,9.35544504523277,2.65760346032176,777.304970160427,30.9018615722656,-4.30070037841797,35.2025619506836,9.34250438610713,1.66361106236776,19.7092876434326,1.26440672477086,63.1237203598022,10.7550308227539,1.49813842773438,5.53358021712754,21.0396141052246,9.61285934448242,18.0505416870117,11.9557315826416
"68","sub18_781",2006,10.9008069733779,9.36436616977056,2.66122716362061,775.836019485216,30.8552551269531,-4.33289527893066,35.1881504058838,9.26523096561432,1.61906388600667,19.6415988922119,1.21937385400136,64.6862707138062,11.1588073730469,1.51627197265625,5.51317521190015,22.0731582641602,9.83504428863525,18.0385070800781,12.4468950271606
"69","sub18_781",2007,11.0296051303546,9.3695602496465,3.80892751000275,598.403519257761,24.2686126708984,-0.330333423614502,24.5989460945129,17.6337554931641,5.39115455945333,18.4359817504883,4.03633316357931,76.8321123123169,12.0651840209961,0.1,5.42593135308101,31.3210166931152,11.8484029769897,28.1247352600098,16.7342796325684
"70","sub18_713",2006,10.9008069733779,9.36436616977056,2.66122716362061,775.836019485216,30.8552551269531,-4.33289527893066,35.1881504058838,9.26523096561432,1.61906388600667,19.6415988922119,1.21937385400136,64.6862707138062,11.1588073730469,1.51627197265625,5.51317521190015,22.0731582641602,9.83504428863525,18.0385070800781,12.4468950271606
"71","sub18_634",2006,10.9203952431679,9.37474060853322,2.66330476051841,777.3598962639,30.8989624023437,-4.30069160461426,35.199654006958,9.28294682502747,1.61681575775146,19.6823369344076,1.23306218783061,65.067735004425,10.9465187072754,1.51370992660522,5.4652818019467,21.8027412414551,9.81395416259766,18.4443053245544,12.441028213501
"72","sub18_634",2007,11.0641377429167,9.36565634806951,3.79215090828937,599.774687598088,24.3967864990234,-0.30069146156311,24.6974779605865,17.6659173329671,5.41163577238719,18.4799940745036,4.02902770837148,77.7268126487732,12.1259353637695,0.1,5.41405074481075,31.6463798522949,12.1200987815857,28.6279724121094,17.1171295166016
"73","sub18_634",2011,11.1949418028196,10.0545834938685,3.91228926093084,638.713007641174,25.1993087768555,-0.50069146156311,25.7000002384186,18.263747660319,12.1700095176697,18.263747660319,3.24533165295919,58.931994342804,12.9308776855469,0.1,8.04655989568798,26.7388511657715,4.61187963485718,26.7388511657715,20.4575044631958
"74","sub18_387",2006,10.9,9.38333333333333,2.6657196969697,776.293641724456,30.9,-4.3,35.2,9.25,1.61666666666667,19.65,1.21666666666667,67.679231262207,11.5,1.6,5.44247416214611,23.1279216766357,10.1137897491455,19.0215911865234,13.014474105835
"75","sub18_387",2011,11.175,10.0333333333333,3.90402075226978,637.307903321749,25.2,-0.5,25.7,18.2166666666667,12.1666666666667,18.2166666666667,3.21666666666667,60.4318572998047,13.1890335083008,0.1,7.94933471320109,27.1024810791016,4.81344757080078,27.1024810791016,21.1024810791016
"76","sub18_387",2012,10.45,9.46666666666667,3.00529100529101,690.520225495374,26.4,-5.1,31.5,17.2666666666667,5.66666666666667,18.6333333333333,1.68333333333333,68.4392303466797,10.3,1.3,5.28545751842619,25.8410270690918,6.3,24.0410270690918,18.6116508483887
"77","sub18_168",2006,10.8543447335561,9.32604506810506,2.66439853859909,775.558510546652,30.7996612548828,-4.20277900695801,35.0024402618408,9.18368364969889,1.59936758677165,19.6002375284831,1.16644099553426,69.7931497573853,11.7010154724121,1.6,5.35369757329887,23.9457412719727,10.6259756088257,19.3089881896973,13.8263143539429
"78","sub18_168",2011,11.1459239006042,9.9432373046875,3.86891297970425,635.803641034547,25.2,-0.500338459014893,25.7003384590149,18.1499435424805,12.1661471366882,18.1499435424805,3.16725457509359,61.6192920684814,13.4443878173828,0.1,7.87153753102986,27.2468269348145,5.00210189819336,27.2468269348145,21.672465133667
"79","sub18_168",2012,10.3963306665421,9.39323728879293,2.99121203843146,688.963096829761,26.30244140625,-5.10033836364746,31.4027797698975,17.1673672993978,5.64983062744141,18.5507570902506,1.63351446787516,70.040723991394,10.3280769348145,1.31386938095093,5.31919480899534,26.3429615020752,6.54371013641357,24.4426231384277,19.4537138938904
"80","sub21_144",2006,11.0864935557048,9.4572151184082,2.67173214950643,779.734838040324,31.0973175048828,-4.3,35.3973175048828,9.4657719930013,1.71621932983398,19.8491055806478,1.38243865966797,62.0204015731812,10.8134307861328,1.40268402099609,5.52250046344793,21.5291851043701,9.70232353210449,16.373498916626,12.4023235321045
"81","sub21_154",2006,11.0864935557048,9.4572151184082,2.67173214950643,779.734838040324,31.0973175048828,-4.3,35.3973175048828,9.4657719930013,1.71621932983398,19.8491055806478,1.38243865966797,62.0204015731812,10.8134307861328,1.40268402099609,5.52250046344793,21.5291851043701,9.70232353210449,16.373498916626,12.4023235321045
"82","sub17_289",2006,10.8493889967601,9.32293087641398,2.66351193756735,775.712468849803,30.7860504150391,-4.21634902954102,35.0023994445801,9.17868359883626,1.59030055999756,19.5952943166097,1.15696729024251,72.557399559021,12.2282333374023,1.6,5.3555280052274,25.2979793548584,11.0533967971802,19.6819206237793,14.4697458267212
"83","sub17_289",2007,10.9856545001268,9.35039993325869,3.79882150691354,598.755632886497,24.3,-0.313949131965637,24.6139491319656,17.5786834716797,5.34761935472488,18.3976750691732,3.97862782080968,85.8250354766846,13.327897644043,0.1,5.23333166330711,34.1568000793457,14.0050197601318,30.3965393066406,20.0353179931641
"84","sub17_289",2011,11.1411835392316,9.93934166431427,3.86535012731386,635.996236944212,25.2,-0.513949155807495,25.7139491558075,18.1476750691732,12.162016805013,18.1476750691732,3.1573672135671,64.01108751297,14.0397827148437,0.1,7.88532767314659,28.0265029907227,5.11188402175903,28.0265029907227,22.7792304992676
"85","sub17_289",2012,10.3911835392316,9.38934166431427,2.98890839973434,689.133015584759,26.3,-5.11394920349121,31.4139492034912,17.162016805013,5.64302533467611,18.5476750691732,1.62403388023376,72.9573999404907,10.6397827148438,1.5,5.31485614925332,27.2544017791748,7.04184741973877,25.1407875061035,20.5652807235718
